node,year,ri_coverage,scenario,total_cases,outbreaks,vapp
156,5,60,oSIA,0,0,13.591809
156,5,65,oSIA,0,0,14.72445975
156,5,70,oSIA,0,0,15.8571105
156,5,75,oSIA,0,0,16.98976125
156,5,80,oSIA,0,0,18.122412
156,5,85,oSIA,0,0,19.25506275
156,5,90,oSIA,0,0,20.3877135
156,5,95,oSIA,0,0,21.52036425
157,1,100,oSIA,0,0,22.653015
157,1,25,oSIA,0,0,5.66325375
157,1,30,oSIA,18142,4,9.351506519
157,1,35,oSIA,16105,4,10.35562648
157,1,40,oSIA,10280,4,12.05442545
157,1,45,oSIA,8284,4,12.98851061
157,1,50,oSIA,48,2,13.29953851
157,1,55,oSIA,0,0,12.45915825
157,1,60,oSIA,3,2,15.17411045
157,1,65,oSIA,0,0,14.72445975
157,1,70,oSIA,1,1,16.52428272
157,1,75,oSIA,0,0,16.98976125
157,1,80,oSIA,0,0,18.122412
157,1,85,oSIA,0,0,19.25506275
157,1,90,oSIA,0,0,20.3877135
157,1,95,oSIA,0,0,21.52036425
157,2,100,oSIA,0,0,22.653015
157,2,25,oSIA,0,0,5.66325375
157,2,30,oSIA,0,0,6.7959045
157,2,35,oSIA,0,0,7.928555249
157,2,40,oSIA,1,1,9.379369039
157,2,45,oSIA,2,1,10.51731163
157,2,50,oSIA,866,4,13.31431208
157,2,55,oSIA,0,0,12.45915825
157,2,60,oSIA,1,1,14.13930067
157,2,65,oSIA,0,0,14.72445975
157,2,70,oSIA,0,0,15.8571105
157,2,75,oSIA,0,0,16.98976125
157,2,80,oSIA,0,0,18.122412
157,2,85,oSIA,0,0,19.25506275
157,2,90,oSIA,0,0,20.3877135
157,2,95,oSIA,0,0,21.52036425
157,3,100,oSIA,0,0,22.653015
157,3,25,oSIA,0,0,5.66325375
157,3,30,oSIA,0,0,6.7959045
157,3,35,oSIA,0,0,7.928555249
157,3,40,oSIA,1,1,9.601816639
157,3,45,oSIA,0,0,10.19385675
157,3,50,oSIA,0,0,11.3265075
157,3,55,oSIA,18,3,14.85357871
157,3,60,oSIA,0,0,13.591809
157,3,65,oSIA,3,1,15.50243975
157,3,70,oSIA,0,0,15.8571105
157,3,75,oSIA,0,0,16.98976125
157,3,80,oSIA,0,0,18.122412
157,3,85,oSIA,0,0,19.25506275
157,3,90,oSIA,0,0,20.3877135
157,3,95,oSIA,0,0,21.52036425
157,4,100,oSIA,0,0,22.653015
157,4,25,oSIA,19976,2,7.742512639
157,4,30,oSIA,0,0,6.7959045
157,4,35,oSIA,0,0,7.928555249
157,4,40,oSIA,0,0,9.061205999
157,4,45,oSIA,1,1,10.79621124
157,4,50,oSIA,0,0,11.3265075
157,4,55,oSIA,7,2,13.36198061
157,4,60,oSIA,0,0,13.591809
157,4,65,oSIA,0,0,14.72445975
157,4,70,oSIA,0,0,15.8571105
157,4,75,oSIA,0,0,16.98976125
157,4,80,oSIA,0,0,18.122412
157,4,85,oSIA,0,0,19.25506275
157,4,90,oSIA,0,0,20.3877135
157,4,95,oSIA,0,0,21.52036425
157,5,100,oSIA,0,0,22.653015
157,5,25,oSIA,516,2,6.22458462
157,5,30,oSIA,0,0,6.7959045
157,5,35,oSIA,0,0,7.928555249
157,5,40,oSIA,0,0,9.061205999
157,5,45,oSIA,0,0,10.19385675
157,5,50,oSIA,0,0,11.3265075
157,5,55,oSIA,0,0,12.45915825
157,5,60,oSIA,0,0,13.591809
157,5,65,oSIA,1,0,14.72445975
157,5,70,oSIA,0,0,15.8571105
157,5,75,oSIA,0,0,16.98976125
157,5,80,oSIA,0,0,18.122412
157,5,85,oSIA,0,0,19.25506275
157,5,90,oSIA,0,0,20.3877135
157,5,95,oSIA,0,0,21.52036425
158,1,100,oSIA,0,0,22.653015
158,1,25,oSIA,24035,3,7.017699323
158,1,30,oSIA,18950,3,8.857978802
158,1,35,oSIA,17210,3,9.786794631
158,1,40,oSIA,13541,3,11.14650149
158,1,45,oSIA,0,0,10.19385675
158,1,50,oSIA,0,0,11.3265075
158,1,55,oSIA,400,4,15.32004515
158,1,60,oSIA,0,0,13.591809
158,1,65,oSIA,0,0,14.72445975
158,1,70,oSIA,0,0,15.8571105
158,1,75,oSIA,0,0,16.98976125
158,1,80,oSIA,0,0,18.122412
158,1,85,oSIA,0,0,19.25506275
158,1,90,oSIA,0,0,20.3877135
158,1,95,oSIA,0,0,21.52036425
158,2,100,oSIA,0,0,22.653015
158,2,25,oSIA,0,0,5.66325375
158,2,30,oSIA,0,0,6.7959045
158,2,35,oSIA,0,0,7.928555249
158,2,40,oSIA,4,1,9.376696064
158,2,45,oSIA,0,0,10.19385675
158,2,50,oSIA,1,1,12.43749861
158,2,55,oSIA,18,2,13.19586877
158,2,60,oSIA,0,0,13.591809
158,2,65,oSIA,0,0,14.72445975
158,2,70,oSIA,0,0,15.8571105
158,2,75,oSIA,0,0,16.98976125
158,2,80,oSIA,0,0,18.122412
158,2,85,oSIA,0,0,19.25506275
158,2,90,oSIA,0,0,20.3877135
158,2,95,oSIA,0,0,21.52036425
158,3,100,oSIA,0,0,22.653015
158,3,25,oSIA,0,0,5.66325375
158,3,30,oSIA,0,0,6.7959045
158,3,35,oSIA,0,0,7.928555249
158,3,40,oSIA,0,0,9.061205999
158,3,45,oSIA,73,2,12.36627746
158,3,50,oSIA,5125,4,13.5490071
158,3,55,oSIA,0,0,12.45915825
158,3,60,oSIA,11,4,16.19887598
158,3,65,oSIA,0,0,14.72445975
158,3,70,oSIA,0,0,15.8571105
158,3,75,oSIA,0,0,16.98976125
158,3,80,oSIA,0,0,18.122412
158,3,85,oSIA,0,0,19.25506275
158,3,90,oSIA,0,0,20.3877135
158,3,95,oSIA,0,0,21.52036425
158,4,100,oSIA,0,0,22.653015
158,4,25,oSIA,0,0,5.66325375
158,4,30,oSIA,0,0,6.7959045
158,4,35,oSIA,0,0,7.928555249
158,4,40,oSIA,0,0,9.061205999
158,4,45,oSIA,3177,4,12.1701906
158,4,50,oSIA,3,1,11.6238949
158,4,55,oSIA,0,0,12.45915825
158,4,60,oSIA,0,1,13.96071602
158,4,65,oSIA,0,0,14.72445975
158,4,70,oSIA,1,1,16.5241905
158,4,75,oSIA,0,0,16.98976125
158,4,80,oSIA,0,0,18.122412
158,4,85,oSIA,0,0,19.25506275
158,4,90,oSIA,0,0,20.3877135
158,4,95,oSIA,0,0,21.52036425
158,5,100,oSIA,0,0,22.653015
158,5,25,oSIA,82,1,6.617698132
158,5,30,oSIA,3,2,8.448460605
158,5,35,oSIA,4,2,9.43681706
158,5,40,oSIA,1,1,9.837778538
158,5,45,oSIA,0,1,10.50575082
158,5,50,oSIA,0,0,11.3265075
158,5,55,oSIA,0,0,12.45915825
158,5,60,oSIA,0,0,13.591809
158,5,65,oSIA,0,0,14.72445975
158,5,70,oSIA,0,0,15.8571105
158,5,75,oSIA,0,0,16.98976125
158,5,80,oSIA,0,0,18.122412
158,5,85,oSIA,0,0,19.25506275
158,5,90,oSIA,0,0,20.3877135
158,5,95,oSIA,0,0,21.52036425
159,1,100,oSIA,0,0,22.653015
159,1,25,oSIA,21660,3,7.781649888
159,1,30,oSIA,18392,4,9.259409383
159,1,35,oSIA,16210,4,10.30801245
159,1,40,oSIA,7712,3,11.9132867
159,1,45,oSIA,0,0,10.19385675
159,1,50,oSIA,1960,2,13.21681231
159,1,55,oSIA,0,0,12.45915825
159,1,60,oSIA,0,0,13.591809
159,1,65,oSIA,0,0,14.72445975
159,1,70,oSIA,0,0,15.8571105
159,1,75,oSIA,0,0,16.98976125
159,1,80,oSIA,0,0,18.122412
159,1,85,oSIA,0,0,19.25506275
159,1,90,oSIA,0,0,20.3877135
159,1,95,oSIA,0,0,21.52036425
159,2,100,oSIA,0,0,22.653015
159,2,25,oSIA,0,0,5.66325375
159,2,30,oSIA,0,0,6.7959045
159,2,35,oSIA,0,0,7.928555249
159,2,40,oSIA,1146,3,10.07459792
159,2,45,oSIA,5715,3,12.85495944
159,2,50,oSIA,2893,3,12.58397937
159,2,55,oSIA,0,0,12.45915825
159,2,60,oSIA,12,3,15.7206658
159,2,65,oSIA,0,0,14.72445975
159,2,70,oSIA,0,0,15.8571105
159,2,75,oSIA,0,0,16.98976125
159,2,80,oSIA,0,0,18.122412
159,2,85,oSIA,0,0,19.25506275
159,2,90,oSIA,0,0,20.3877135
159,2,95,oSIA,0,0,21.52036425
159,3,100,oSIA,0,0,22.653015
159,3,25,oSIA,0,0,5.66325375
159,3,30,oSIA,0,0,6.7959045
159,3,35,oSIA,0,0,7.928555249
159,3,40,oSIA,0,0,9.061205999
159,3,45,oSIA,743,3,11.27023921
159,3,50,oSIA,0,0,11.3265075
159,3,55,oSIA,54,2,14.23506269
159,3,60,oSIA,0,0,13.591809
159,3,65,oSIA,0,0,14.72445975
159,3,70,oSIA,0,0,15.8571105
159,3,75,oSIA,0,0,16.98976125
159,3,80,oSIA,0,0,18.122412
159,3,85,oSIA,0,0,19.25506275
159,3,90,oSIA,0,0,20.3877135
159,3,95,oSIA,0,0,21.52036425
159,4,100,oSIA,0,0,22.653015
159,4,25,oSIA,0,0,5.66325375
159,4,30,oSIA,0,0,6.7959045
159,4,35,oSIA,0,0,7.928555249
159,4,40,oSIA,0,0,9.061205999
159,4,45,oSIA,0,0,10.19385675
159,4,50,oSIA,0,0,11.3265075
159,4,55,oSIA,124,4,14.30999063
159,4,60,oSIA,0,0,13.591809
159,4,65,oSIA,0,0,14.72445975
159,4,70,oSIA,0,0,15.8571105
159,4,75,oSIA,0,0,16.98976125
159,4,80,oSIA,0,0,18.122412
159,4,85,oSIA,0,0,19.25506275
159,4,90,oSIA,0,0,20.3877135
159,4,95,oSIA,0,0,21.52036425
159,5,100,oSIA,0,0,22.653015
159,5,25,oSIA,0,0,5.66325375
159,5,30,oSIA,0,0,6.7959045
159,5,35,oSIA,0,0,7.928555249
159,5,40,oSIA,0,0,9.061205999
159,5,45,oSIA,0,0,10.19385675
159,5,50,oSIA,0,0,11.3265075
159,5,55,oSIA,0,0,12.45915825
159,5,60,oSIA,0,0,13.591809
159,5,65,oSIA,3,2,16.10706635
159,5,70,oSIA,0,0,15.8571105
159,5,75,oSIA,0,0,16.98976125
159,5,80,oSIA,0,0,18.122412
159,5,85,oSIA,0,0,19.25506275
159,5,90,oSIA,0,0,20.3877135
159,5,95,oSIA,0,0,21.52036425
16,1,100,oSIA,0,0,22.653015
16,1,25,oSIA,0,0,5.66325375
16,1,30,oSIA,51,1,8.348298944
16,1,35,oSIA,591,1,9.351691916
16,1,40,oSIA,35,1,10.39331711
16,1,45,oSIA,0,0,10.19385675
16,1,50,oSIA,4,1,12.43912305
16,1,55,oSIA,20,4,15.3516836
16,1,60,oSIA,0,0,13.591809
16,1,65,oSIA,0,0,14.72445975
16,1,70,oSIA,0,0,15.8571105
16,1,75,oSIA,0,0,16.98976125
16,1,80,oSIA,0,0,18.122412
16,1,85,oSIA,0,0,19.25506275
16,1,90,oSIA,0,0,20.3877135
16,1,95,oSIA,0,0,21.52036425
16,2,100,oSIA,0,0,22.653015
16,2,25,oSIA,25633,3,6.540041422
16,2,30,oSIA,18218,4,8.057877848
16,2,35,oSIA,15203,3,8.939001217
16,2,40,oSIA,11634,4,10.77241134
16,2,45,oSIA,4516,4,13.46171471
16,2,50,oSIA,1095,4,13.79659343
16,2,55,oSIA,0,1,12.86746025
16,2,60,oSIA,12,4,16.16051569
16,2,65,oSIA,0,0,14.72445975
16,2,70,oSIA,1,2,17.04268582
16,2,75,oSIA,0,0,16.98976125
16,2,80,oSIA,0,0,18.122412
16,2,85,oSIA,0,0,19.25506275
16,2,90,oSIA,0,0,20.3877135
16,2,95,oSIA,0,0,21.52036425
16,3,100,oSIA,0,0,22.653015
16,3,25,oSIA,0,0,5.66325375
16,3,30,oSIA,0,0,6.7959045
16,3,35,oSIA,0,0,7.928555249
16,3,40,oSIA,0,0,9.061205999
16,3,45,oSIA,125,2,10.91185844
16,3,50,oSIA,10,2,12.00591807
16,3,55,oSIA,0,0,12.45915825
16,3,60,oSIA,0,0,13.591809
16,3,65,oSIA,0,0,14.72445975
16,3,70,oSIA,0,0,15.8571105
16,3,75,oSIA,0,0,16.98976125
16,3,80,oSIA,0,0,18.122412
16,3,85,oSIA,0,0,19.25506275
16,3,90,oSIA,0,0,20.3877135
16,3,95,oSIA,0,0,21.52036425
16,4,100,oSIA,0,0,22.653015
16,4,25,oSIA,1,1,6.212086225
16,4,30,oSIA,0,0,6.7959045
16,4,35,oSIA,0,0,7.928555249
16,4,40,oSIA,1,0,9.061205999
16,4,45,oSIA,0,0,10.19385675
16,4,50,oSIA,0,0,11.3265075
16,4,55,oSIA,0,0,12.45915825
16,4,60,oSIA,0,0,13.591809
16,4,65,oSIA,0,0,14.72445975
16,4,70,oSIA,0,0,15.8571105
16,4,75,oSIA,0,0,16.98976125
16,4,80,oSIA,0,0,18.122412
16,4,85,oSIA,0,0,19.25506275
16,4,90,oSIA,0,0,20.3877135
16,4,95,oSIA,0,0,21.52036425
16,5,100,oSIA,0,0,22.653015
16,5,25,oSIA,0,0,5.66325375
16,5,30,oSIA,0,0,6.7959045
16,5,35,oSIA,0,0,7.928555249
16,5,40,oSIA,0,1,9.661028058
16,5,45,oSIA,0,0,10.19385675
16,5,50,oSIA,0,0,11.3265075
16,5,55,oSIA,0,0,12.45915825
16,5,60,oSIA,0,0,13.591809
16,5,65,oSIA,0,0,14.72445975
16,5,70,oSIA,0,0,15.8571105
16,5,75,oSIA,0,0,16.98976125
16,5,80,oSIA,0,0,18.122412
16,5,85,oSIA,0,0,19.25506275
16,5,90,oSIA,0,0,20.3877135
16,5,95,oSIA,0,0,21.52036425
160,1,100,oSIA,0,0,22.653015
160,1,25,oSIA,22750,3,7.35868663
160,1,30,oSIA,0,0,6.7959045
160,1,35,oSIA,16262,3,9.996662488
160,1,40,oSIA,13224,4,11.52207734
160,1,45,oSIA,9470,3,12.45954823
160,1,50,oSIA,2040,3,13.88695583
160,1,55,oSIA,749,3,14.80981865
160,1,60,oSIA,0,0,13.591809
160,1,65,oSIA,0,0,14.72445975
160,1,70,oSIA,0,0,15.8571105
160,1,75,oSIA,0,0,16.98976125
160,1,80,oSIA,0,0,18.122412
160,1,85,oSIA,0,0,19.25506275
160,1,90,oSIA,0,0,20.3877135
160,1,95,oSIA,0,0,21.52036425
160,2,100,oSIA,0,0,22.653015
160,2,25,oSIA,0,0,5.66325375
160,2,30,oSIA,0,0,6.7959045
160,2,35,oSIA,0,1,8.231542983
160,2,40,oSIA,0,0,9.061205999
160,2,45,oSIA,43,2,10.85179519
160,2,50,oSIA,798,3,12.49606965
160,2,55,oSIA,154,2,13.31158458
160,2,60,oSIA,0,0,13.591809
160,2,65,oSIA,0,0,14.72445975
160,2,70,oSIA,0,0,15.8571105
160,2,75,oSIA,0,0,16.98976125
160,2,80,oSIA,0,0,18.122412
160,2,85,oSIA,0,0,19.25506275
160,2,90,oSIA,0,0,20.3877135
160,2,95,oSIA,0,0,21.52036425
160,3,100,oSIA,0,0,22.653015
160,3,25,oSIA,0,0,5.66325375
160,3,30,oSIA,18534,2,8.651992984
160,3,35,oSIA,0,0,7.928555249
160,3,40,oSIA,0,0,9.061205999
160,3,45,oSIA,0,0,10.19385675
160,3,50,oSIA,0,0,11.3265075
160,3,55,oSIA,0,0,12.45915825
160,3,60,oSIA,1,1,14.48147344
160,3,65,oSIA,0,0,14.72445975
160,3,70,oSIA,0,0,15.8571105
160,3,75,oSIA,0,0,16.98976125
160,3,80,oSIA,0,0,18.122412
160,3,85,oSIA,0,0,19.25506275
160,3,90,oSIA,0,0,20.3877135
160,3,95,oSIA,0,0,21.52036425
160,4,100,oSIA,0,0,22.653015
160,4,25,oSIA,1,1,6.404820815
160,4,30,oSIA,69,2,7.394056635
160,4,35,oSIA,0,0,7.928555249
160,4,40,oSIA,2,2,10.22704718
160,4,45,oSIA,0,0,10.19385675
160,4,50,oSIA,0,0,11.3265075
160,4,55,oSIA,1,1,12.99033244
160,4,60,oSIA,0,0,13.591809
160,4,65,oSIA,0,0,14.72445975
160,4,70,oSIA,0,0,15.8571105
160,4,75,oSIA,1,1,17.54474458
160,4,80,oSIA,0,0,18.122412
160,4,85,oSIA,0,0,19.25506275
160,4,90,oSIA,0,0,20.3877135
160,4,95,oSIA,0,0,21.52036425
160,5,100,oSIA,0,0,22.653015
160,5,25,oSIA,0,0,5.66325375
160,5,30,oSIA,0,0,6.7959045
160,5,35,oSIA,6,3,9.850333394
160,5,40,oSIA,0,0,9.061205999
160,5,45,oSIA,0,0,10.19385675
160,5,50,oSIA,0,0,11.3265075
160,5,55,oSIA,0,0,12.45915825
160,5,60,oSIA,2,2,14.91354832
160,5,65,oSIA,0,0,14.72445975
160,5,70,oSIA,0,0,15.8571105
160,5,75,oSIA,0,0,16.98976125
160,5,80,oSIA,0,0,18.122412
160,5,85,oSIA,0,0,19.25506275
160,5,90,oSIA,0,0,20.3877135
160,5,95,oSIA,0,0,21.52036425
161,1,100,oSIA,0,0,22.653015
161,1,25,oSIA,22754,3,7.386196179
161,1,30,oSIA,18557,4,9.237798245
161,1,35,oSIA,16108,4,10.35208929
161,1,40,oSIA,11376,2,10.89693822
161,1,45,oSIA,8665,4,12.95135706
161,1,50,oSIA,1023,4,14.48476918
161,1,55,oSIA,1,1,13.45832714
161,1,60,oSIA,0,0,13.591809
161,1,65,oSIA,4,2,16.10927036
161,1,70,oSIA,0,0,15.8571105
161,1,75,oSIA,0,0,16.98976125
161,1,80,oSIA,0,0,18.122412
161,1,85,oSIA,0,0,19.25506275
161,1,90,oSIA,0,0,20.3877135
161,1,95,oSIA,0,0,21.52036425
161,2,100,oSIA,0,0,22.653015
161,2,25,oSIA,0,0,5.66325375
161,2,30,oSIA,0,0,6.7959045
161,2,35,oSIA,0,0,7.928555249
161,2,40,oSIA,1387,2,9.734100809
161,2,45,oSIA,1,1,10.51486649
161,2,50,oSIA,107,2,12.11059461
161,2,55,oSIA,0,0,12.45915825
161,2,60,oSIA,6,3,15.71822624
161,2,65,oSIA,0,0,14.72445975
161,2,70,oSIA,0,0,15.8571105
161,2,75,oSIA,0,0,16.98976125
161,2,80,oSIA,0,0,18.122412
161,2,85,oSIA,0,0,19.25506275
161,2,90,oSIA,0,0,20.3877135
161,2,95,oSIA,0,0,21.52036425
161,3,100,oSIA,0,0,22.653015
161,3,25,oSIA,0,0,5.66325375
161,3,30,oSIA,0,0,6.7959045
161,3,35,oSIA,0,0,7.928555249
161,3,40,oSIA,0,0,9.061205999
161,3,45,oSIA,0,0,10.19385675
161,3,50,oSIA,0,0,11.3265075
161,3,55,oSIA,0,0,12.45915825
161,3,60,oSIA,0,0,13.591809
161,3,65,oSIA,0,0,14.72445975
161,3,70,oSIA,0,0,15.8571105
161,3,75,oSIA,0,0,16.98976125
161,3,80,oSIA,0,0,18.122412
161,3,85,oSIA,0,0,19.25506275
161,3,90,oSIA,0,0,20.3877135
161,3,95,oSIA,0,0,21.52036425
161,4,100,oSIA,0,0,22.653015
161,4,25,oSIA,0,0,5.66325375
161,4,30,oSIA,0,0,6.7959045
161,4,35,oSIA,0,0,7.928555249
161,4,40,oSIA,0,0,9.061205999
161,4,45,oSIA,0,0,10.19385675
161,4,50,oSIA,0,0,11.3265075
161,4,55,oSIA,0,0,12.45915825
161,4,60,oSIA,0,0,13.591809
161,4,65,oSIA,0,0,14.72445975
161,4,70,oSIA,0,0,15.8571105
161,4,75,oSIA,0,0,16.98976125
161,4,80,oSIA,0,0,18.122412
161,4,85,oSIA,0,0,19.25506275
161,4,90,oSIA,0,0,20.3877135
161,4,95,oSIA,0,0,21.52036425
161,5,100,oSIA,0,0,22.653015
161,5,25,oSIA,43,1,6.655179363
161,5,30,oSIA,0,0,6.7959045
161,5,35,oSIA,3,2,9.427168776
161,5,40,oSIA,0,0,9.061205999
161,5,45,oSIA,0,0,10.19385675
161,5,50,oSIA,0,0,11.3265075
161,5,55,oSIA,0,0,12.45915825
161,5,60,oSIA,0,0,13.591809
161,5,65,oSIA,0,0,14.72445975
161,5,70,oSIA,0,0,15.8571105
161,5,75,oSIA,0,0,16.98976125
161,5,80,oSIA,0,0,18.122412
161,5,85,oSIA,0,0,19.25506275
161,5,90,oSIA,0,0,20.3877135
161,5,95,oSIA,0,0,21.52036425
162,1,100,oSIA,0,0,22.653015
162,1,25,oSIA,21625,3,7.784751612
162,1,30,oSIA,19111,3,8.875321077
162,1,35,oSIA,16218,4,10.36910652
162,1,40,oSIA,11951,4,11.76126411
162,1,45,oSIA,9096,4,12.84686045
162,1,50,oSIA,3232,3,13.82707913
162,1,55,oSIA,0,0,12.45915825
162,1,60,oSIA,0,0,13.591809
162,1,65,oSIA,0,0,14.72445975
162,1,70,oSIA,0,0,15.8571105
162,1,75,oSIA,0,0,16.98976125
162,1,80,oSIA,0,0,18.122412
162,1,85,oSIA,0,0,19.25506275
162,1,90,oSIA,0,0,20.3877135
162,1,95,oSIA,0,0,21.52036425
162,2,100,oSIA,0,0,22.653015
162,2,25,oSIA,0,0,5.66325375
162,2,30,oSIA,0,0,6.7959045
162,2,35,oSIA,0,0,7.928555249
162,2,40,oSIA,0,0,9.061205999
162,2,45,oSIA,0,1,10.50624474
162,2,50,oSIA,600,3,12.44470587
162,2,55,oSIA,33,1,13.45685936
162,2,60,oSIA,0,0,13.591809
162,2,65,oSIA,0,0,14.72445975
162,2,70,oSIA,0,0,15.8571105
162,2,75,oSIA,0,0,16.98976125
162,2,80,oSIA,0,0,18.122412
162,2,85,oSIA,0,0,19.25506275
162,2,90,oSIA,0,0,20.3877135
162,2,95,oSIA,0,0,21.52036425
162,3,100,oSIA,0,0,22.653015
162,3,25,oSIA,0,0,5.66325375
162,3,30,oSIA,0,0,6.7959045
162,3,35,oSIA,0,0,7.928555249
162,3,40,oSIA,0,0,9.061205999
162,3,45,oSIA,0,0,10.19385675
162,3,50,oSIA,0,0,11.3265075
162,3,55,oSIA,2568,4,14.59275121
162,3,60,oSIA,15,1,14.47891789
162,3,65,oSIA,0,0,14.72445975
162,3,70,oSIA,0,0,15.8571105
162,3,75,oSIA,1,1,17.54585125
162,3,80,oSIA,0,0,18.122412
162,3,85,oSIA,0,0,19.25506275
162,3,90,oSIA,0,0,20.3877135
162,3,95,oSIA,0,0,21.52036425
162,4,100,oSIA,0,0,22.653015
162,4,25,oSIA,31,2,7.167648968
162,4,30,oSIA,0,0,6.7959045
162,4,35,oSIA,0,0,7.928555249
162,4,40,oSIA,0,0,9.061205999
162,4,45,oSIA,0,0,10.19385675
162,4,50,oSIA,1,1,11.77626894
162,4,55,oSIA,2,2,13.0327412
162,4,60,oSIA,72,4,15.62657099
162,4,65,oSIA,0,0,14.72445975
162,4,70,oSIA,0,0,15.8571105
162,4,75,oSIA,0,0,16.98976125
162,4,80,oSIA,0,0,18.122412
162,4,85,oSIA,0,0,19.25506275
162,4,90,oSIA,0,0,20.3877135
162,4,95,oSIA,0,0,21.52036425
162,5,100,oSIA,0,0,22.653015
162,5,25,oSIA,19,3,7.166308803
162,5,30,oSIA,0,0,6.7959045
162,5,35,oSIA,7,2,9.427196932
162,5,40,oSIA,7,2,10.47928063
162,5,45,oSIA,0,0,10.19385675
162,5,50,oSIA,0,0,11.3265075
162,5,55,oSIA,0,0,12.45915825
162,5,60,oSIA,0,0,13.591809
162,5,65,oSIA,0,0,14.72445975
162,5,70,oSIA,0,0,15.8571105
162,5,75,oSIA,0,0,16.98976125
162,5,80,oSIA,0,0,18.122412
162,5,85,oSIA,0,0,19.25506275
162,5,90,oSIA,0,0,20.3877135
162,5,95,oSIA,0,0,21.52036425
163,1,100,oSIA,0,0,22.653015
163,1,25,oSIA,0,0,5.66325375
163,1,30,oSIA,19166,3,8.831447542
163,1,35,oSIA,15294,4,10.47001239
163,1,40,oSIA,12802,2,10.79174209
163,1,45,oSIA,5745,4,13.32765655
163,1,50,oSIA,28,3,13.98552516
163,1,55,oSIA,225,2,14.2281138
163,1,60,oSIA,0,0,13.591809
163,1,65,oSIA,1,1,15.50215086
163,1,70,oSIA,0,0,15.8571105
163,1,75,oSIA,0,0,16.98976125
163,1,80,oSIA,0,0,18.122412
163,1,85,oSIA,0,0,19.25506275
163,1,90,oSIA,0,0,20.3877135
163,1,95,oSIA,0,0,21.52036425
163,2,100,oSIA,0,0,22.653015
163,2,25,oSIA,21119,1,6.384777083
163,2,30,oSIA,0,0,6.7959045
163,2,35,oSIA,0,0,7.928555249
163,2,40,oSIA,437,2,9.722175567
163,2,45,oSIA,62,2,10.8683425
163,2,50,oSIA,99,3,12.70524176
163,2,55,oSIA,517,4,14.25254067
163,2,60,oSIA,0,0,13.591809
163,2,65,oSIA,2,1,15.33011234
163,2,70,oSIA,0,0,15.8571105
163,2,75,oSIA,0,0,16.98976125
163,2,80,oSIA,0,0,18.122412
163,2,85,oSIA,0,0,19.25506275
163,2,90,oSIA,0,0,20.3877135
163,2,95,oSIA,0,0,21.52036425
163,3,100,oSIA,0,0,22.653015
163,3,25,oSIA,3089,2,6.205962982
163,3,30,oSIA,0,0,6.7959045
163,3,35,oSIA,0,0,7.928555249
163,3,40,oSIA,0,0,9.061205999
163,3,45,oSIA,0,0,10.19385675
163,3,50,oSIA,0,0,11.3265075
163,3,55,oSIA,0,0,12.45915825
163,3,60,oSIA,0,0,13.591809
163,3,65,oSIA,0,0,14.72445975
163,3,70,oSIA,0,0,15.8571105
163,3,75,oSIA,0,0,16.98976125
163,3,80,oSIA,0,0,18.122412
163,3,85,oSIA,0,0,19.25506275
163,3,90,oSIA,0,0,20.3877135
163,3,95,oSIA,0,0,21.52036425
163,4,100,oSIA,0,0,22.653015
163,4,25,oSIA,0,0,5.66325375
163,4,30,oSIA,12,1,7.616008831
163,4,35,oSIA,0,0,7.928555249
163,4,40,oSIA,0,0,9.061205999
163,4,45,oSIA,0,0,10.19385675
163,4,50,oSIA,0,0,11.3265075
163,4,55,oSIA,0,0,12.45915825
163,4,60,oSIA,0,0,13.591809
163,4,65,oSIA,0,0,14.72445975
163,4,70,oSIA,0,0,15.8571105
163,4,75,oSIA,0,0,16.98976125
163,4,80,oSIA,0,0,18.122412
163,4,85,oSIA,0,0,19.25506275
163,4,90,oSIA,0,0,20.3877135
163,4,95,oSIA,0,0,21.52036425
163,5,100,oSIA,0,0,22.653015
163,5,25,oSIA,0,0,5.66325375
163,5,30,oSIA,26,3,8.506839966
163,5,35,oSIA,0,0,7.928555249
163,5,40,oSIA,0,0,9.061205999
163,5,45,oSIA,0,0,10.19385675
163,5,50,oSIA,0,0,11.3265075
163,5,55,oSIA,0,0,12.45915825
163,5,60,oSIA,4,2,15.17213967
163,5,65,oSIA,0,0,14.72445975
163,5,70,oSIA,0,0,15.8571105
163,5,75,oSIA,0,0,16.98976125
163,5,80,oSIA,0,0,18.122412
163,5,85,oSIA,0,0,19.25506275
163,5,90,oSIA,0,0,20.3877135
163,5,95,oSIA,0,0,21.52036425
164,1,100,oSIA,0,0,22.653015
164,1,25,oSIA,23169,3,7.156127796
164,1,30,oSIA,18852,4,9.255340392
164,1,35,oSIA,15955,4,10.36393871
164,1,40,oSIA,0,0,9.061205999
164,1,45,oSIA,7428,4,13.11664133
164,1,50,oSIA,0,0,11.3265075
164,1,55,oSIA,82,2,14.23398912
164,1,60,oSIA,2,1,14.47978344
164,1,65,oSIA,3,1,15.50136642
164,1,70,oSIA,0,0,15.8571105
164,1,75,oSIA,0,0,16.98976125
164,1,80,oSIA,0,0,18.122412
164,1,85,oSIA,0,0,19.25506275
164,1,90,oSIA,0,0,20.3877135
164,1,95,oSIA,0,0,21.52036425
164,2,100,oSIA,0,0,22.653015
164,2,25,oSIA,0,0,5.66325375
164,2,30,oSIA,0,0,6.7959045
164,2,35,oSIA,0,0,7.928555249
